age,income,policy_amount,num_claims,fraudulent
23,37084,35748,1,0
18,24383,36724,4,0
22,54361,48038,2,0
58,81331,31582,3,0
29,40529,18597,2,1
43,78574,14880,2,0
63,50932,25815,0,1
51,21908,21953,3,0
66,50358,27840,0,0
31,50412,17886,0,0
43,22928,16966,4,1
62,85158,30440,1,1
44,50632,11514,2,0
26,52309,42668,3,0
43,29280,10349,2,0
74,60449,6029,0,1
64,46957,11616,1,1
74,56895,39764,0,0
39,90499,30824,2,0
64,41695,31712,4,0
73,94893,23471,2,1
47,83123,30256,0,0
60,45176,38142,3,0
65,38409,49329,3,0
78,76967,8045,3,0
34,20987,19728,3,1
43,74462,34713,3,0
53,87501,18838,1,0
18,46015,27659,1,1
25,86404,43717,4,0
66,70281,38573,3,0
52,57146,11352,0,1
78,68231,44238,0,0
69,49032,28030,2,0
32,48305,38046,3,0
64,74306,6405,0,1
73,38318,46747,4,0
39,33246,12150,0,1
31,53844,34623,4,0
43,52602,22716,3,0
45,41584,13065,2,1
40,35169,17564,2,0
31,45968,24531,1,0
41,26385,45760,3,0
19,93758,8449,0,0
62,45444,38200,2,0
43,82497,38777,4,0
31,25362,12279,4,0
76,28250,49809,0,0
73,88354,10191,0,0
68,56368,13508,3,1
24,64109,10307,0,0
20,77645,9216,0,0
64,76997,6365,0,0
40,47426,44564,2,0
63,59023,14127,3,0
60,79267,24902,0,0
64,44892,49747,0,0
77,79232,40536,4,0
62,79225,5495,2,1
35,36007,8592,0,0
75,99777,7232,2,1
55,64858,45816,3,0
52,65073,24319,3,0
68,40239,19667,1,0
32,82969,18000,4,0
42,33065,11719,1,0
72,61291,9445,2,1
54,58805,40135,4,0
45,38443,15776,0,0
27,29290,44323,4,0
56,20211,22289,4,0
74,39072,16419,3,0
34,63290,12900,1,0
56,35115,31403,3,0
39,25149,33298,3,1
43,61992,32156,1,0
79,37716,42365,3,1
61,33621,29037,4,0
42,26820,10009,2,0
34,62800,12235,0,0
30,75043,31091,0,0
37,50399,45726,3,0
42,34002,43056,1,0
21,63098,43904,4,0
27,65511,16195,3,0
20,73243,44374,4,1
58,48750,31248,4,0
62,37310,31226,0,0
35,75398,25779,2,1
64,95207,15666,2,0
53,64345,25379,1,0
64,71843,36709,2,0
39,30222,47850,3,0
51,51509,46266,0,0
64,20386,35818,0,0
25,84334,45537,4,0
57,87170,35949,3,0
66,60878,30853,3,0
61,89669,39195,4,0
36,58349,26997,4,0
59,41952,40870,0,0
58,41529,39114,3,0
54,91303,46588,2,0
23,61521,34871,2,1
69,38383,6961,0,0
43,24901,42380,2,0
51,62889,47507,2,0
76,34633,10690,3,0
73,82244,20168,3,1
76,39163,10458,1,1
62,79019,31942,3,1
23,30707,15033,1,0
54,65101,13047,3,0
74,64706,9902,4,0
50,97084,6496,3,1
70,35115,32664,1,0
39,95379,47203,2,1
38,59979,9582,3,0
23,60641,34482,2,1
23,89377,39811,2,0
72,26416,41144,3,0
65,30633,46476,3,0
21,20594,36872,4,1
47,34393,22218,1,1
28,55380,22007,3,1
79,65056,25366,2,0
79,24861,34827,2,0
47,56126,43208,3,1
48,53682,38264,1,0
41,38228,36607,2,0
72,44009,32005,4,1
26,20094,48223,2,0
72,72221,36475,1,0
20,37430,21926,0,0
68,55571,38683,4,0
48,74486,23185,4,0
57,82294,16274,0,0
54,40860,38947,4,0
53,92812,48215,4,1
41,86087,39839,4,1
48,28486,46766,2,1
23,69607,32314,2,0
19,29745,44913,3,0
37,98533,47494,3,0
45,38330,35288,2,0
28,60078,30892,4,0
21,75332,30682,1,0
32,74532,6589,0,0
23,63336,35809,3,0
71,28070,23870,4,0
66,21320,13679,3,1
47,58921,13803,1,0
73,26589,47357,4,1
55,84409,44982,2,0
68,35589,48153,1,0
79,56375,32650,3,1
74,63085,14529,4,0
19,80840,33998,4,0
32,63200,15392,0,0
28,46732,42265,0,0
25,42426,9583,0,0
43,50982,31690,2,0
68,79720,15328,4,0
62,36746,26638,4,0
61,48514,21238,3,0
22,84889,44113,2,1
23,23851,27955,0,0
43,39796,26682,4,0
71,96034,21462,0,0
21,82798,10652,1,1
36,82985,21761,2,1
37,54592,35235,0,0
50,64845,29351,2,0
37,35930,16176,4,1
66,41159,43709,1,0
29,44003,38914,3,1
64,55139,30639,1,1
18,72452,7216,2,0
43,42205,32415,1,1
31,76955,37657,4,0
55,27464,43217,2,1
54,92657,22847,2,0
79,29840,22900,4,0
28,60768,16242,0,1
53,29461,36073,3,0
30,40927,42191,1,1
60,35329,22910,3,1
20,35791,33186,3,0
50,72627,19978,4,0
23,34372,18606,0,0
67,68469,37031,3,0
73,54370,12421,2,0
27,71408,7548,0,0
22,43703,12252,4,1
40,35234,17849,3,1
27,27532,9608,4,0
61,55416,30091,1,1
19,92439,11745,4,1
30,38242,40830,2,0
57,70254,43049,4,0
19,99324,42530,0,0
37,55249,35222,1,0
18,52294,14640,2,0
54,79784,38734,1,0
26,23684,27078,2,1
34,43795,37875,1,0
26,80301,28565,3,1
28,89187,49054,4,0
32,30431,46582,0,0
41,95667,5509,0,0
55,75372,11815,3,1
72,90366,47024,1,0
52,92870,47398,4,0
47,67387,41639,3,1
48,72927,37408,1,0
66,29304,27892,4,1
22,37032,18276,1,0
79,79486,44932,0,1
77,85552,8500,4,0
61,93844,17546,0,0
67,49654,45526,0,0
31,59244,20042,4,0
70,25942,43838,3,1
73,70697,43153,1,0
28,22693,5229,4,1
26,76751,29725,0,0
51,26259,38677,1,0
29,24942,16720,4,0
52,67419,36879,3,0
52,76105,22018,4,0
18,85907,36118,4,1
57,47383,9717,2,0
39,43404,23574,1,0
77,92656,18235,4,1
46,25702,10189,0,0
25,93883,26323,0,0
28,76332,28465,2,1
58,59419,41242,0,0
54,93844,16972,4,1
31,59242,44962,1,0
77,54142,6865,2,0
47,27393,38066,2,1
52,89939,41493,3,1
38,89082,32967,3,0
54,48893,9540,1,0
22,29388,32773,1,0
36,82969,48065,2,1
76,56660,17464,4,1
31,44726,42582,4,0
43,99544,18596,3,1
79,82996,36385,1,0
21,20111,20386,1,0
42,37545,24906,4,0
62,60168,25802,3,0
59,22379,11818,4,1
42,61120,45930,4,0
35,37809,43257,2,1
57,72813,43853,1,1
25,94005,14037,2,0
56,47967,9185,2,1
57,29748,41994,4,0
31,43424,29480,3,1
49,43914,12692,4,1
68,98478,24999,3,0
78,39491,11805,1,1
55,69454,8157,0,0
50,90069,39873,1,0
40,71925,42944,4,1
32,57049,38761,3,0
50,47821,18705,0,1
42,49945,24480,3,1
34,37384,37957,3,0
50,48410,36678,0,0
64,97734,31699,0,0
72,83766,31994,1,0
19,27169,34570,2,0
31,60129,24282,0,1
70,23830,17793,2,0
57,76306,31542,2,0
57,85267,25633,2,0
68,47757,44814,2,0
56,83867,20637,0,1
68,55650,24795,3,0
23,53766,33522,0,0
23,52419,14238,0,1
20,36668,32149,4,0
24,36246,48886,4,0
68,44996,31534,1,1
25,71312,14256,2,0
59,23065,5517,2,0
69,30467,17425,4,1
32,70646,26602,3,0
64,41007,19676,1,0
46,88079,26819,3,1
50,48702,15781,4,1
69,95569,23656,3,0
47,73952,40076,2,0
56,78065,30678,4,0
44,54169,9792,3,1
53,36829,16955,1,0
46,80135,13268,1,0
55,24522,23693,0,0
74,55319,45676,4,0
50,46543,30601,4,1
78,50473,31640,4,0
54,27699,9439,2,0
44,88165,18227,2,0
72,60455,48701,4,0
50,95692,34517,3,0
79,37441,34702,2,0
21,50716,11389,4,0
39,82175,33575,2,1
19,26834,49188,0,0
27,38179,24942,1,1
22,46219,29392,0,1
76,35782,22229,4,0
27,94967,30268,1,0
50,29496,17240,3,0
71,59238,36000,4,0
55,66025,6332,3,1
30,79886,16229,3,0
48,43563,11300,2,0
64,23712,22658,2,0
53,65489,44934,1,0
62,52664,30820,1,1
41,32420,5337,2,0
69,74610,41062,1,0
73,25315,34906,0,0
32,90917,18445,4,0
46,95033,6867,0,0
25,99030,33581,4,0
22,83910,28298,2,0
46,80972,5494,0,0
64,75919,9642,3,0
21,24132,41654,0,0
29,61598,13352,1,0
62,40551,7036,0,0
19,88206,19722,2,1
44,94900,21186,2,0
48,46296,47467,1,1
68,38066,26467,4,1
68,48892,30951,1,1
53,95577,7281,4,1
53,94590,35695,2,1
43,97173,47828,2,0
60,96293,6601,4,1
44,84771,49787,0,0
22,47484,49440,0,0
37,97865,6299,1,1
28,47115,19794,2,0
79,46038,35148,0,0
27,56622,34713,2,1
57,55886,21026,1,0
55,71284,36097,3,0
23,29901,23430,2,0
25,76377,40649,3,1
40,69862,26858,2,1
64,52806,23582,4,1
43,37659,8332,3,0
63,43453,38871,4,0
60,50498,8177,4,1
29,90393,33170,1,1
43,36312,49434,1,0
30,21436,35603,0,0
57,47569,39945,3,0
79,78813,25885,0,1
35,93229,43809,3,1
42,65986,34728,1,0
50,73177,13727,1,0
64,29305,19532,1,0
57,52646,44828,3,1
77,96126,30645,1,1
60,60430,29708,0,0
29,88659,21647,4,0
61,24158,20956,3,0
53,94236,44736,4,0
65,96067,23436,0,1
21,47738,42714,2,0
22,29879,20068,1,1
73,25543,27209,0,0
54,67924,18732,2,0
25,62348,27428,3,1
59,56679,9089,0,0
66,99118,35788,3,1
45,63888,32423,4,1
48,50276,38125,4,0
75,24799,18999,3,0
26,80558,43273,4,1
71,56534,13942,4,0
68,51668,20840,1,0
46,24111,8250,3,1
31,44686,7258,3,1
57,92551,46870,2,1
58,92392,38351,1,0
39,36490,24822,0,1
28,55194,19501,1,1
40,34497,15768,0,0
18,73516,30728,3,0
63,64104,23167,1,0
54,25316,25916,2,1
38,58130,10117,4,1
43,90229,45706,0,0
63,49954,15333,4,0
53,41652,37302,3,1
71,34178,19922,3,0
40,71163,44514,3,0
74,34751,23517,4,0
18,85961,30317,3,0
71,23044,11120,3,0
72,83165,7477,4,0
68,31480,26342,3,0
57,85439,11137,0,0
32,63874,40644,1,1
38,86775,37810,0,1
64,26566,43597,3,1
26,73149,13595,3,1
70,23006,30902,3,0
26,92561,48176,3,0
27,39423,27730,4,0
69,53952,44617,1,1
74,47326,11686,4,0
70,51139,48109,4,0
43,82103,34113,3,0
58,80857,36926,0,1
52,93638,20661,0,0
69,92652,39654,2,0
42,32937,6303,1,1
43,50161,22496,2,1
28,24383,27424,4,0
55,90043,12452,2,0
19,34735,31474,2,0
24,79919,43886,2,1
35,87561,36873,1,0
44,57622,46207,0,0
51,58135,49220,0,0
44,55658,19426,2,1
34,49696,38335,1,1
60,23773,35541,0,0
76,44956,14380,3,0
61,35819,39121,0,1
76,21528,16804,0,1
68,64588,30556,1,1
71,90585,9965,1,1
41,40511,5168,0,1
42,30119,49124,3,0
24,95893,7671,3,0
69,36167,21762,2,0
23,76503,34904,2,0
70,54889,6932,0,0
41,65678,19213,0,0
50,80262,37961,0,0
66,24681,29839,3,1
46,86008,34942,4,0
60,33690,35325,2,0
39,45912,31047,2,0
43,26473,15207,4,0
45,61298,35435,0,1
67,38669,9616,2,1
38,40943,42782,3,0
66,58785,12878,4,0
24,83427,19814,3,1
34,82001,22684,0,0
37,81724,40968,2,0
58,30832,8373,3,0
66,25385,30149,4,1
37,34708,47497,0,1
71,78600,39151,2,0
39,43438,20178,2,1
45,80062,30956,0,0
78,85428,45692,0,1
57,31002,49119,0,0
66,56153,31099,3,0
24,42440,9991,1,0
18,87501,10202,2,1
49,52556,25316,3,0
30,87963,34695,4,0
47,26563,8622,2,0
40,99923,46855,1,0
68,25840,6610,4,0
76,35154,46572,2,0
73,44194,21988,1,0
36,85020,35326,0,0
79,66861,5620,1,0
49,42448,20335,2,0
47,43528,7602,1,0
46,49402,31759,2,0
66,24352,25184,2,0
62,20184,44866,1,0
46,30384,27922,1,0
47,34319,37923,4,1
33,40449,45928,4,0
57,76333,20398,3,1
36,61205,32929,2,0
35,30426,44449,4,0
18,27504,20903,3,0
31,76578,16309,2,0
68,78209,40483,3,0
64,53368,42107,4,0
67,72185,13070,3,0
19,28724,38217,1,1
71,25084,34425,3,0
45,54810,20106,0,0
66,98872,38837,0,0
67,40872,9017,3,0
47,98950,34420,0,0
55,90333,33167,3,0
68,88843,40587,3,0
21,22596,18582,3,1
18,37167,18867,0,1
25,97331,23669,2,0
46,78326,15227,3,0
72,97670,47150,3,1
56,30782,20947,1,0
20,62002,16932,1,0
49,44022,15985,4,0
27,34618,11375,0,0
27,37245,20805,2,0
36,30027,22107,3,1
63,33986,47401,3,0
51,23526,43041,0,0
77,64361,12535,4,0
50,87158,42588,4,0
40,58286,21470,1,0
72,49533,29081,0,1
45,38316,11846,4,1
49,28699,9149,4,0
67,99491,42929,2,1
24,78465,41188,1,0
46,36673,34925,1,0
25,43395,8212,1,0
18,43707,8922,4,0
74,95937,35544,3,1
72,76416,37065,4,0
20,28758,32065,4,0
41,87009,27694,0,0
40,33281,11042,1,1
76,52548,13013,1,1
78,38371,36285,2,0
25,97593,47446,1,0
71,39644,29648,4,1
74,43874,8754,0,0
64,34281,16187,2,0
54,88787,42133,4,0
20,42289,5546,4,0
68,25054,41497,2,0
50,86846,45118,4,1
45,69769,39736,4,0
64,49312,35599,0,0
25,24257,9516,0,0
51,35846,6259,0,0
52,42483,28376,1,1
49,46558,29140,2,0
41,63188,24317,0,0
31,33012,7509,4,0
49,53236,49968,1,1
73,65076,17264,2,1
63,68402,22946,0,0
60,52076,36635,0,1
33,95164,15277,2,0
21,94264,31365,0,0
69,37335,29459,2,0
54,63773,8669,2,1
71,72158,35564,4,1
38,48570,23865,2,0
31,60658,49390,3,1
48,79184,21588,0,0
72,92613,20040,4,0
65,78194,22125,1,0
35,87507,35759,3,1
24,53959,48848,2,0
27,73072,33070,1,1
24,65588,12049,1,1
50,60533,20516,1,0
40,88582,42031,1,0
38,81743,9737,4,0
36,64518,21027,4,1
65,32703,44598,1,0
78,69456,15015,3,0
36,75491,41965,0,0
53,28043,20095,0,0
46,88340,20053,4,0
77,30176,27872,3,1
35,23936,36519,3,0
19,51174,49471,2,0
18,45909,48166,4,0
64,64158,28063,3,1
22,28366,11306,3,0
37,74337,17573,0,1
28,79331,22248,3,0
59,82197,46014,3,0
19,92042,31656,1,1
20,70924,21941,0,1
40,48842,18018,0,1
72,37458,18088,1,0
29,85382,25675,0,0
37,94319,21124,2,0
22,31170,21831,2,0
54,64942,39589,4,0
55,36208,8819,0,0
47,55178,35286,0,0
26,99172,16164,2,0
51,29039,37701,4,0
70,34990,21475,4,1
61,26441,47211,2,0
52,94221,24305,2,0
69,99314,16498,1,1
75,65959,37869,4,0
39,46862,41603,4,0
61,47273,9235,1,1
41,62500,17015,2,0
34,23956,19601,1,1
27,92089,12509,1,1
47,22365,44484,3,0
73,92204,21918,4,0
76,25000,45975,2,0
63,77072,46520,3,0
40,72499,40693,3,0
49,89211,31959,3,0
34,32907,5909,2,1
67,37336,14605,1,0
68,72331,19505,2,0
34,97755,42776,4,1
31,88783,5118,4,1
26,89951,33638,1,0
57,72509,8113,2,1
19,26472,49020,1,0
62,42380,43921,1,0
42,47280,19765,2,0
56,41859,22875,4,0
26,68402,23480,2,0
71,28262,12944,4,0
39,31066,40022,0,0
60,35554,30089,0,0
63,27008,37563,0,0
21,36238,6233,3,1
43,37153,26642,4,0
75,79353,33708,4,0
46,72092,35937,2,1
62,63152,43399,4,1
51,69104,5129,2,0
40,44283,41484,3,0
54,66429,23155,2,1
28,97223,25838,0,0
23,74957,28154,2,0
35,48887,49035,2,0
38,66172,35294,2,0
59,24355,10273,4,1
53,53701,13697,1,1
58,61534,10628,1,0
55,91442,42681,1,1
51,81274,30414,4,0
34,98108,49831,0,0
54,32279,9718,1,0
42,63491,24060,1,0
55,96147,5096,3,0
75,28261,23347,3,1
29,24474,43169,0,0
40,48390,35396,2,1
70,46925,16058,2,0
59,79051,17218,3,0
39,24787,21982,3,1
38,93398,37281,0,0
44,78177,8963,0,0
74,63724,30004,4,0
48,30663,28677,2,0
23,36120,49741,4,0
44,42740,6324,1,0
57,22035,32166,0,0
51,77443,48374,2,0
29,87388,29495,2,1
62,72335,42932,4,1
74,63315,31092,3,0
70,84165,6339,3,1
24,66627,17286,0,1
27,28303,34235,3,0
62,69334,16595,1,0
34,75892,30552,2,0
43,81196,18629,3,1
38,85700,44234,0,0
45,59726,34925,1,0
79,95751,43231,4,0
75,69606,43258,4,1
63,50694,17843,1,0
19,51253,37035,0,0
77,44230,28988,4,1
71,73974,37683,2,1
60,83545,37986,2,1
18,36925,38301,0,1
68,26033,19977,0,1
70,82461,12951,2,1
53,22665,31071,0,1
68,47025,14565,1,1
43,43533,33715,0,0
46,65897,42109,2,0
38,97661,42850,3,0
28,40998,16334,0,0
57,81248,31300,4,1
28,43057,24369,1,0
53,99244,43362,1,1
66,90631,29401,1,1
76,87173,49614,4,0
56,58734,25639,4,0
57,82072,22388,1,0
52,84175,23506,1,0
71,83783,17766,1,0
51,90739,11696,0,0
72,71042,8981,4,1
64,72357,21855,2,0
41,28669,24789,0,0
71,87902,5308,2,0
39,38910,45463,0,0
22,76959,32510,0,0
73,20366,34372,2,0
50,68415,12707,1,0
75,29907,20522,2,1
53,52780,40815,3,1
64,77879,31497,4,0
37,55085,35524,3,1
36,85499,48959,0,0
52,40426,39785,2,1
69,68197,18366,1,0
60,27485,42649,1,0
34,69527,39246,3,0
79,84600,31928,3,1
76,88748,25581,0,0
62,78528,29105,4,1
60,47799,42638,0,0
51,66339,24843,1,0
26,36087,49714,2,0
43,27446,47191,3,1
19,70460,10434,1,0
70,78260,38339,0,0
26,34877,24973,4,1
26,44723,46107,2,0
57,32943,16635,4,0
34,30306,5596,0,0
18,56784,26457,0,0
42,40455,37415,1,0
78,91448,33321,2,1
60,49974,19834,0,1
57,47371,42018,1,1
59,23936,25709,0,0
42,53166,8371,1,0
56,45727,5157,4,1
52,83969,21032,1,1
20,48368,8318,4,0
67,88531,18462,3,0
54,59097,44989,0,1
61,54984,13957,3,0
61,70859,16843,2,1
68,64291,7612,3,0
47,85228,25946,1,0
55,42150,17020,1,0
51,42061,17773,2,1
29,49178,35247,2,0
36,76790,5443,0,1
54,85696,43741,1,0
61,35648,22288,2,0
76,81779,7910,3,0
76,56672,49169,1,0
66,89109,39569,2,0
78,80521,22309,0,0
34,54593,16913,4,0
27,33786,19265,1,1
74,29815,33963,1,1
72,41966,34905,1,0
66,33794,29235,1,0
64,51423,14426,4,1
29,41302,7922,4,0
79,81064,45323,0,0
33,47835,35091,1,0
41,93356,32771,2,1
36,69282,14776,3,0
25,72714,5919,1,0
48,87035,42772,4,0
38,43814,25954,0,1
34,44089,25837,1,1
40,93162,14958,0,0
54,75831,10575,2,1
71,52746,12945,2,0
33,71940,15863,2,0
23,56476,20857,2,0
25,46283,37309,3,0
42,21769,27954,0,1
35,62278,38368,1,0
42,66994,32742,3,0
29,82898,17134,1,0
32,35634,16580,4,1
76,30965,25966,3,0
43,47566,21037,3,1
58,72196,7786,4,0
62,68285,24079,3,0
43,75499,20231,0,1
64,39420,16840,2,1
49,45236,7052,1,0
27,26218,38399,4,0
33,69892,8442,2,1
24,94031,6754,3,0
34,84057,48993,0,0
40,98609,14770,3,0
43,96907,18499,4,0
38,31226,5025,3,0
39,72271,29330,0,0
75,30046,15401,3,0
24,57117,45065,3,1
31,24965,11553,3,0
32,79478,10759,3,1
70,98872,12755,0,1
24,77277,18384,1,1
26,79613,34928,2,0
68,37373,32478,4,0
65,65452,38897,1,0
25,70089,42764,0,0
67,26654,37374,4,1
76,51280,25529,4,0
40,76141,43409,3,1
46,87894,37368,2,0
35,46583,19371,2,0
48,26360,12369,0,0
47,73968,8895,1,0
69,23743,19453,3,0
56,27159,9797,2,0
52,52151,6828,3,1
35,20518,14727,1,1
76,36652,17517,4,0
59,98461,21943,1,0
56,91011,47838,4,0
34,62348,31831,1,0
31,95422,47044,3,0
48,97001,29814,1,0
41,96757,13050,2,0
52,44395,14663,2,0
61,22335,11900,0,1
77,90112,43355,2,0
62,20500,26796,2,0
51,28083,20784,4,1
20,25543,42380,3,1
54,88812,8683,3,1
60,72237,13396,4,0
57,26613,12347,2,1
43,86863,24984,1,1
72,60540,48097,4,1
40,96202,28027,3,0
61,46255,22597,0,0
56,42068,19072,3,1
32,69057,17026,1,0
73,38946,40859,3,0
66,40547,45966,4,0
21,25769,36041,0,0
46,44883,35987,3,0
39,81340,8498,4,0
42,99199,37256,4,1
30,55162,19905,4,0
35,53434,43274,0,0
50,42102,29839,4,1
33,41536,7137,0,0
62,97891,20946,1,0
59,87770,29508,1,0
61,70388,20620,1,0
79,70775,19823,4,1
19,51147,41633,0,1
72,70526,10460,1,0
52,43659,42264,2,0
59,43088,44666,1,0
51,88464,40314,4,0
47,79998,42697,2,0
76,60382,17722,3,1
72,48184,29694,2,0
30,40099,12214,3,0
30,89810,36911,2,0
35,57739,18310,0,0
49,28389,40163,2,0
49,37352,29055,1,0
52,41148,19874,3,1
76,51828,32943,3,0
56,88040,36917,1,0
63,76795,6702,0,0
69,78620,25058,2,1
46,77114,46262,0,0
79,60711,19537,1,1
66,37748,17259,2,0
46,53691,20892,1,1
79,85282,25635,3,0
70,80360,33544,3,0
61,30246,5013,3,1
74,79395,49488,4,0
33,52486,47156,4,0
73,50340,42308,3,0
61,70300,13090,4,1
64,23086,7169,4,0
74,34860,49528,1,0
27,37013,15423,2,0
47,27407,47803,3,0
42,53542,33452,4,0
56,44935,13017,1,0
37,69079,48678,1,0
22,54111,37948,2,0
18,76550,30993,1,1
47,95697,41232,0,0
66,96955,16611,0,0
20,60565,37219,3,1
62,39283,35860,2,0
31,86470,26063,0,0
73,99552,19065,2,0
47,58233,29324,3,1
67,42695,6286,1,1
21,62734,39958,1,1
35,21505,46666,1,0
79,25363,49177,0,1
54,68708,29869,2,0
42,63614,10628,0,1
65,21010,34093,4,0
18,39861,5660,2,0
70,44125,24562,3,0
63,29369,8389,0,0
32,89393,48066,1,0
26,46671,40831,1,0
32,95400,40608,1,0
66,84512,15770,0,0
74,95656,31627,0,0
41,64138,11146,1,0
21,73420,27945,1,1
29,88089,48913,1,0
76,35489,29944,4,0
75,79789,22280,0,0
54,89925,28251,1,1
78,69703,34235,3,0
54,96625,36896,1,0
60,78228,44113,0,1
77,23051,18322,3,0
23,58090,12747,0,0
56,48805,37212,0,0
73,64557,49088,0,0
63,22555,40903,2,0
41,70241,7277,3,0
28,98303,45970,4,1
79,85994,6656,4,0
30,36066,47207,2,0
51,24721,37403,0,0
42,97982,39531,4,0
24,26304,20413,3,0
69,62967,45633,1,1
21,98763,11910,3,0
76,60462,40385,0,0
25,91834,40522,3,1
37,70155,30504,0,0
46,95842,13101,3,0
71,22589,13067,2,0
70,57078,33235,3,0
68,74918,10208,4,0
62,33601,19928,1,0
63,27711,15425,2,0
27,79430,33485,3,1
60,83327,37523,0,0
51,23970,18182,2,1
74,89535,11222,4,0
43,56176,19480,1,1
58,61730,40331,1,0
66,33385,40571,3,0
75,25950,43977,4,0
20,93511,40061,4,1
73,73009,23009,1,0
23,43398,20789,1,0
22,45277,38339,4,0
22,46761,45167,1,0
71,84435,34107,0,0
64,83944,31287,1,0
40,51533,20014,0,0
66,92502,13574,1,1
26,92123,43597,2,0
52,42880,22467,2,0
37,90627,48477,2,0
75,61753,26914,0,0
66,21561,17361,0,0
78,73205,24881,3,1
76,79810,26880,3,0
59,84482,32251,1,0
52,89192,49016,0,1
67,48330,45561,2,1
35,36139,31889,2,0
79,52977,40365,2,1
34,24983,30979,1,0
41,59909,18360,0,0
20,84480,37602,1,1
49,69029,6403,4,1
52,41329,41088,4,0
55,56734,45007,3,0
30,62837,19782,0,1
73,94354,44417,2,0
78,96454,19020,0,0
64,86786,12420,3,1
42,24758,28523,2,0
26,87699,38637,1,0
21,41832,44210,2,0
31,21868,36453,4,0
54,70665,14275,1,0
51,61862,35052,2,0
28,39728,36061,1,0
58,59857,38741,4,1
73,48183,36613,4,0
20,38940,30801,0,1
76,25280,47762,4,0
45,22164,35230,4,0
46,99624,37199,4,1
26,38405,22572,3,0
20,22821,10147,4,0
42,75090,8443,0,1
51,42516,49894,1,0
29,30473,33985,3,0
59,66454,10684,1,1
26,62530,18595,1,0
32,97714,6321,0,0
57,99632,19810,3,1
42,89081,11740,2,1
22,44798,37712,4,0
28,20863,10468,1,0
76,36148,18518,1,1
51,74459,17704,0,0
41,86189,5438,0,0
77,28129,5164,0,0
32,43118,10678,3,0
55,20443,41105,4,0
25,47041,41118,3,1
76,41053,22371,0,0
22,57204,40297,0,0
65,62240,25996,1,0
43,81102,33753,3,0
35,28291,25229,3,0
23,36285,10756,4,0
54,81589,45873,3,1
77,33944,29603,4,1
65,74391,47984,2,0
30,21607,28308,4,1
45,22953,42361,0,0
22,64941,36256,2,1
30,91469,37961,1,1
34,96922,30167,1,0
67,81683,31433,1,0
57,90218,34731,0,0
62,31154,11401,1,0
49,29047,39505,4,0
79,95874,23445,0,0
46,34323,14882,3,0
68,57693,11283,0,0
75,78730,30970,0,1
20,46292,16360,3,0
73,65111,37235,4,0
57,95453,20859,2,0
51,95681,12599,3,0
57,59491,15428,0,0
44,69336,8883,1,1
30,36905,24635,3,0
62,50273,42821,3,0
50,46234,17124,2,0
23,98885,24398,0,1
41,86538,33062,1,0
36,52573,38896,1,1
33,84320,44633,2,0
57,31330,27856,1,1
45,92553,19407,4,0
50,61353,23080,3,0
76,36011,13324,3,1
76,80985,12407,1,0
65,37044,45013,1,0
58,58292,42433,1,0
30,25250,9220,3,0
60,43289,16731,1,1
62,53087,16180,4,1
42,95952,27554,4,0
70,56368,17494,3,0
59,90815,16485,0,0
53,81040,5311,0,0
44,78900,32005,0,0
55,35494,31361,4,0
77,65166,43202,2,1
24,45333,20567,0,0
22,53050,20980,2,1
60,99566,26938,3,0
62,68070,5121,4,0
75,25166,38518,0,0
74,27121,11934,4,0
68,34677,14251,3,1
48,76561,35245,4,1
40,57664,17359,1,0
59,21293,17855,0,0
27,42443,22628,4,0
49,69212,29651,4,0
60,95276,28249,4,0
70,32559,46969,3,1
47,85231,41050,0,0
56,59044,7275,0,0
48,41747,25192,1,1
35,93509,5765,1,0
53,50129,40483,4,0
19,20037,22881,0,1
31,68503,49906,0,0
30,48207,49692,4,0
46,53241,34501,2,0
29,20058,42834,0,1
56,88172,38257,4,0
19,34834,31999,4,0
49,47190,44142,2,0
30,92832,39703,1,0
63,41383,40517,4,1
44,44660,49256,0,0
66,22674,16883,1,0
58,42820,14295,1,0
34,45666,32857,1,1
57,63794,45232,4,0
48,22076,34867,0,0
51,84854,49905,2,0
77,72342,11286,3,1
41,57555,31290,3,1
62,75208,9149,1,0
52,52406,43616,3,0
65,81572,45424,3,0
23,60262,7345,4,0
36,43216,26933,2,0
47,88117,44448,3,0
24,50284,13770,2,0
27,40171,23082,3,1
58,34333,15863,1,1
49,50535,11984,1,0
51,95940,32503,2,0
45,53700,43024,2,0
77,61516,44319,2,0
32,35577,6468,2,0
47,35015,14132,0,1
54,41236,40086,1,1
46,86640,42304,3,1
39,65704,43115,0,0
21,62369,19462,2,1
37,23646,27323,3,1
49,45906,23167,1,0
53,67728,15067,2,1
67,34878,8226,4,1
21,29145,16920,2,1
44,38226,30561,3,0
34,22802,40587,1,0
29,44119,41738,2,1
39,83560,15258,1,0
34,77353,36655,0,1
27,82126,39873,4,0
71,91641,23854,0,1
18,71712,25178,4,0
39,72189,24275,0,0
43,77784,14875,1,1
73,88285,49133,1,0
76,62949,40915,0,0
35,54129,17253,3,1
67,44512,33737,0,0
31,99031,12901,2,0
64,83554,22558,3,1
46,22064,24333,1,0
29,71567,15001,0,0
53,50011,30012,3,1
76,91152,34461,2,0
52,93511,36811,4,1
69,30960,38002,1,0
78,78920,35410,3,0
29,41387,42538,3,0
24,35324,42896,3,0
46,83960,34598,0,1
